"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1967","48.574"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1966","48.515"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1965","48.453"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1964","48.388"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1963","48.319"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1962","48.246"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1961","48.170"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1960","48.088"
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of male population)","SH.DTH.COMM.MA.ZS","Afghanistan","AFG","2019","31.753"
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of male population)","SH.DTH.COMM.MA.ZS","Afghanistan","AFG","2015","37.057"
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of male population)","SH.DTH.COMM.MA.ZS","Afghanistan","AFG","2010","46.127"
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of male population)","SH.DTH.COMM.MA.ZS","Afghanistan","AFG","2000","57.387"
"Knowledge of any modern method of contraception  (% of married men)","SH.FPL.KNMD.MA.ZS","Afghanistan","AFG","2015","91.000"
"Men who own a house both alone and jointly (% of men): Q3","SG.OWN.HSAJ.MA.Q3.ZS","Afghanistan","AFG","2015","2.200"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2023","1713323.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2022","1657982.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2021","1608504.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2020","1540801.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2019","1462082.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2018","1389232.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2017","1321524.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2016","1260394.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2015","1207048.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2014","1149603.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2013","1090026.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2012","1038341.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2011","986452.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2010","945241.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2009","917562.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2008","887242.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2007","872120.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2006","860152.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2005","829423.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2004","804748.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2003","780949.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2002","738210.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2001","703911.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","2000","701967.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1999","696479.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1998","673640.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1997","651320.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1996","629442.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1995","606875.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1994","579621.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1993","534300.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1992","475521.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1991","438277.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1990","431173.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1989","424777.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1988","411745.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1987","405759.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1986","405366.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1985","403176.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1984","391332.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1983","379026.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1982","379589.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1981","410458.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1980","451260.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1979","469060.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1978","473248.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1977","472296.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1976","471555.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1975","469706.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1974","463097.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1973","450554.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1972","435082.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1971","419548.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1970","405265.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1969","392939.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1968","383193.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1967","375447.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1966","368613.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1965","361769.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1964","354793.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1963","347581.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1962","339936.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1961","332502.000"
"Population ages 25-29, female","SP.POP.2529.FE","Afghanistan","AFG","1960","325830.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2023","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2022","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2021","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2020","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2019","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2018","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2017","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2016","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2015","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2014","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2013","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2012","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2011","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2010","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2009","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2008","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2007","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2006","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2005","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2004","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2003","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2002","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2001","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","2000","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1999","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1998","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1997","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1996","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1995","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1994","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1993","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1992","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1991","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1990","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1989","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1988","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1987","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1986","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1985","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1984","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1983","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1982","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1981","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1980","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1979","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1978","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1977","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1976","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1975","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1974","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1973","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1972","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1971","1.000"
"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)","SG.HLD.HEAD.EQ","Afghanistan","AFG","1970","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2023","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2022","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2021","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2020","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2019","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2018","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2017","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2016","1.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2015","0.000"
"Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no)","SG.PEN.SXHR.EM","Afghanistan","AFG","2014","0.000"
